,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
417,155322556.95399606,0.0,285662603.89351404,0.0006647351319809561,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,49.317427617333365
418,155322556.95399606,0.0,285260055.7845628,0.0006585301409730415,90160715.42553899,0.0,47498415.91912305,0.0,135291375.54008654,0.0013782009141594933,785300000.0,179.09915687247218
419,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
420,155322556.95399606,0.0,284141551.61345637,0.00022228854886752644,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.346218076326267
421,1648522307.5639935,0.3546854076939332,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7884.234828450694
422,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
423,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
424,155322556.95399606,0.0,283720131.70953023,0.0,90949108.71578747,0.0007674282597345861,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,24.98144587617345
425,155322556.95399606,0.0,333289371.640915,0.012249637057451936,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,991.7502906177356
426,155322556.95399606,0.0,284231302.66507816,0.00021995786294820303,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.281653784939312
427,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
428,155322556.95399606,0.0,294448417.5093761,0.0027826409106545867,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,211.13654935777862
429,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
430,155322556.95399606,0.0,294025819.0038089,0.0034113009792551725,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,264.36248420676344
431,155322556.95399606,0.0,422346442.81550694,0.06246023237888275,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,5757.465523959644
432,155322556.95399606,0.0,297180856.81763744,0.0034587740581212946,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,265.67757590210346
433,401263528.63129497,0.04568020775335182,319664859.18332857,0.008654330669314023,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,1765.3330141120164
434,1411494014.5720887,0.35132615632874903,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7824.723074997398
435,1140617769.4618518,0.1770138754463977,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,3985.6480965126184
436,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
437,155322556.95399606,0.0,284145227.6328232,0.00022596356694027048,90160715.42553899,0.0,50004335.673276514,0.0006082163501390663,131834239.3165331,0.0,785300000.0,143.4146653234781
438,155322556.95399606,0.0,284564023.70695627,0.00022584168779638864,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.4446465669433
439,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
440,275685155.2849099,0.029157214620817766,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,677.5894275324999
441,155322556.95399606,0.0,284363835.99216634,0.00022130536463178086,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.31898206268863
442,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
443,593995730.048564,0.15616403540431933,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,3457.7667624518617
444,183496133.9375716,0.00547490758042035,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,175.24322917752323
445,157297574.74496144,0.000632862229828272,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,21.99598378081049
446,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
447,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
448,155322556.95399606,0.0,294107678.62447524,0.0034647531540531696,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,265.8432078685454
449,155322556.95399606,0.0,288482711.46687007,0.002016985533770517,113055866.37682785,0.01778221973418164,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,765.3825907627087
450,157340883.5359866,0.0006488875241662383,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,23.01273548140269
451,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
452,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
453,155322556.95399606,0.0,284987006.5883351,0.0006628817923113804,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,49.26608669598767
454,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
455,168983124.16989338,0.0034615917841315366,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,114.82273516216598
456,155322556.95399606,0.0,283720131.70953023,0.0,90948556.16464636,0.000766466255908998,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,24.978553451337852
457,155322556.95399606,0.0,298989804.14647126,0.00505476611549271,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,391.69138128687257
458,155322556.95399606,0.0,308609890.95105803,0.012194255121745207,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,989.5632988247247
459,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
460,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
461,158429377.27732533,0.0006081837088450994,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,20.430213589726108
462,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,136095565.2916722,0.0020673404569780257,785300000.0,195.74239949921287
463,197034218.78081512,0.013015046828553358,288334906.45342,0.0019017731142900473,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,526.2241429856904
464,157769162.6527579,0.0006232789404315355,374290327.81630766,0.02793940643045088,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,2417.9337946463315
465,630787880.7618934,0.11165860516976209,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,2421.042982600914
466,155322556.95399606,0.0,283720131.70953023,0.0,93050153.10724232,0.0022887565492399147,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,75.65541099390491
467,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,132851112.41601697,0.0004084988161962914,785300000.0,37.98355359576672
468,158462578.07715112,0.0006157296661526943,291413520.6650744,0.001986645023645098,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,172.52490246029052
469,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
470,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
471,164710076.5964014,0.0018365451619614748,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,61.44963417121281
472,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
473,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,133584600.66732138,0.0004336954325787934,785300000.0,40.02164947260409
474,155322556.95399606,0.0,289085835.5941191,0.0027457172421107845,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,210.11369575267798
475,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
476,155322556.95399606,0.0,291935229.50844437,0.0027457172421107845,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,210.11369575267798
477,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
478,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,139609901.60964015,0.003805194051584615,785300000.0,354.6323698218655
479,155322556.95399606,0.0,295696573.298496,0.0030964309949712693,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,235.93443746719413
480,155322556.95399606,0.0,332004872.36438966,0.011761664634516616,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,972.2509148071103
481,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
482,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,135979959.26635602,0.0013334921082980428,785300000.0,122.84999707912947
483,155322556.95399606,0.0,284238493.2205173,0.0002258515054356031,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.444918533626463
484,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
485,155322556.95399606,0.0,287405158.69396824,0.0012574861906392968,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,93.64302291310267
486,155322556.95399606,0.0,286112484.120677,0.001242961461823052,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,93.24066118094754
487,196538697.32517886,0.012831691971736045,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,365.62985459426807
488,230135307.12381136,0.018398211395474803,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,489.64488699226695
489,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
490,155322556.95399606,0.0,284237701.0920758,0.00022520224796482007,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.426932906227574
491,1620062137.621788,0.3462667265387323,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7742.059216781313
492,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
493,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,133638341.06563973,0.00044797069173512123,785300000.0,41.17634208631159
494,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
495,155322556.95399606,0.0,286246678.8875009,0.0006683446478089384,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,49.4174178518611
496,172718853.89673984,0.0033885439261123395,297141503.8067706,0.0034389617461831833,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,375.31682956786153
497,155322556.95399606,0.0,284548673.64160055,0.00021811368233000224,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.230566586181
498,165874604.5246064,0.0033391832869267965,313870446.9739283,0.012063776456758785,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,1091.4900659224922
499,162655714.57710075,0.0018646264933075145,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,63.2313013779945
500,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
501,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
502,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,170869029.56356156,0.0037667575198757734,1233700000.0,0.0
503,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
504,184631519.80399942,0.0,241293734.380712,0.0,94766239.79036665,0.054670140382141436,52405408.946268216,0.0010348195102738607,168118513.68649817,0.0,1233700000.0,0.0
505,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,51291766.00982582,0.0007433778066922603,168118513.68649817,0.0,1233700000.0,0.0
506,184631519.80399942,0.0,241293734.380712,0.0,69129654.7981205,0.034125443345244824,49320499.24148155,0.0,187287968.93641844,0.025421266184954414,1233700000.0,0.0
507,184631519.80399942,0.0,241293734.380712,0.0,68668990.31677584,0.021896013894989692,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
508,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
509,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,183377808.46333784,0.013460910316491364,1233700000.0,0.0
510,184631519.80399942,0.0,241293734.380712,0.0,69277211.16637847,0.021897070527531856,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
511,184631519.80399942,0.0,241293734.380712,0.0,61315886.05620517,0.011468059032876728,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
512,184631519.80399942,0.0,241293734.380712,0.0,61993604.70673932,0.012000624608341153,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
513,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
514,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,177496117.4721791,0.01044200942781187,1233700000.0,0.0
515,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49460536.92543605,9.172190975919453e-05,168118513.68649817,0.0,1233700000.0,0.0
516,184631519.80399942,0.0,241293734.380712,0.0,63711363.3718214,0.01191687502967969,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
517,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
518,184631519.80399942,0.0,241293734.380712,0.0,83283921.93348266,0.04672670836483751,49320499.24148155,0.0,183942744.09674805,0.021047809922964983,1233700000.0,0.0
519,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
520,184631519.80399942,0.0,241293734.380712,0.0,170589029.2792355,0.20218340768297893,49320499.24148155,0.0,170026427.04471946,0.0020343754587318907,1233700000.0,0.0
521,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
522,184631519.80399942,0.0,241293734.380712,0.0,104257416.13183767,0.07951632681405496,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
523,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
524,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
525,184631519.80399942,0.0,241293734.380712,0.0,104855316.99348608,0.08103109942936276,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
526,184631519.80399942,0.0,241293734.380712,0.0,868713146.6859152,1.5423347087929151,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
527,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
528,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
529,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
530,184631519.80399942,0.0,241293734.380712,0.0,58723991.48663159,0.004026421400674799,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
531,184631519.80399942,0.0,241293734.380712,0.0,71066250.20119771,0.03570824584638906,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
532,184631519.80399942,0.0,241293734.380712,0.0,63381947.200910434,0.011199338092500597,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
533,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
534,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,51818359.08865875,0.0011732785630622143,168118513.68649817,0.0,1233700000.0,0.0
535,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
536,184631519.80399942,0.0,241293734.380712,0.0,65043417.37047635,0.021704535046367095,50255659.18676964,0.000667512794501075,168118513.68649817,0.0,1233700000.0,0.0
537,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,50423842.5674073,0.0006353548734635304,168118513.68649817,0.0,1233700000.0,0.0
538,184631519.80399942,0.0,241293734.380712,0.0,82675240.9548131,0.045180480545614674,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
539,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,66842668.83763651,0.005683409060282349,168118513.68649817,0.0,1233700000.0,0.0
540,184631519.80399942,0.0,241293734.380712,0.0,76013268.01712283,0.04607110223654241,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
541,184631519.80399942,0.0,241293734.380712,0.0,69344156.13802281,0.022057930960321416,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
542,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
543,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
544,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49829670.452015124,0.0002575428100131045,169527620.01154828,0.0012617050567644782,1233700000.0,0.0
545,184631519.80399942,0.0,241293734.380712,0.0,114603512.6413371,0.08319996387029097,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
546,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
547,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49668476.93556952,0.000277860431075974,168118513.68649817,0.0,1233700000.0,0.0
548,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
549,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
550,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,51291766.00982582,0.0007433778066922603,168118513.68649817,0.0,1233700000.0,0.0
551,184631519.80399942,0.0,241293734.380712,0.0,62399248.24284051,0.011652217621441956,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
552,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
553,184631519.80399942,0.0,241293734.380712,0.0,61440889.272756375,0.011848171809822467,49320499.24148155,0.0,187231714.3975947,0.01684399076993012,1233700000.0,0.0
554,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
555,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
556,184631519.80399942,0.0,241293734.380712,0.0,57617682.97825782,0.004003628805815139,49320499.24148155,0.0,178036390.4135694,0.01338947262405375,1233700000.0,0.0
557,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,189659390.7496199,0.028681639859319402,1233700000.0,0.0
558,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
559,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,176066694.57370842,0.007105333783647202,1233700000.0,0.0
560,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
561,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
562,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
563,184631519.80399942,0.0,241293734.380712,0.0,115388017.22411308,0.13159522221750092,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
564,210669109.59638306,0.02025716131382114,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
565,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
566,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
567,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
568,184631519.80399942,0.0,241293734.380712,0.0,62797328.25162567,0.011426535803744385,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
569,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
570,184631519.80399942,0.0,246778656.36920416,0.0039267596767938034,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
571,184631519.80399942,0.0,241293734.380712,0.0,83409704.99368793,0.04704797040342365,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
572,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
573,184631519.80399942,0.0,241293734.380712,0.0,97653230.87193653,0.08188721564611734,64950457.903718345,0.00633836269882151,168118513.68649817,0.0,1233700000.0,0.0
574,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,50759086.223425776,0.0006745817512222288,168118513.68649817,0.0,1233700000.0,0.0
575,184631519.80399942,0.0,241293734.380712,0.0,284977221.196063,0.40158929482149164,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
576,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
577,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
578,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
579,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
580,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
581,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
582,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
583,184631519.80399942,0.0,241293734.380712,0.0,160897677.18405667,0.20064827603744717,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
584,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,176726598.63800538,0.009517600714992292,1233700000.0,0.0
585,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
586,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,57984834.616931565,0.00456056144660618,168118513.68649817,0.0,1233700000.0,0.0
587,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
588,184631519.80399942,0.0,241293734.380712,0.0,72458097.96994013,0.03530046927669002,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
589,714458373.8900816,0.41220359246751914,241293734.380712,0.0,59403943.235178106,0.007850341113323712,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
590,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49641780.852655545,0.00024266639420979528,168118513.68649817,0.0,1233700000.0,0.0
591,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
592,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
593,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49496907.81118975,9.226274576618345e-05,168118513.68649817,0.0,1233700000.0,0.0
594,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
595,184631519.80399942,0.0,241293734.380712,0.0,55690229.411618516,0.0,49320499.24148155,0.0,168118513.68649817,0.0,1233700000.0,0.0
