,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
179,2236561749.5550194,1.4507894228639344,0.0,0.0,1171871356.641509,1.8855315952036023,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,136708723.24121672,0.13516729745981398,1197573920.2157152,2.1728484074732184,0.0,0.0,846992563.8230207,0.757017984878959,0.0,0.0
181,2186007895.6329546,1.5072957343305982,0.0,0.0,224187941.40311313,0.37788062349210333,0.0,0.0,0.0,0.0,0.0,0.0
182,70161114.58126745,0.052300224251940315,6329502.546321844,0.006458699844327785,1542076007.6168747,2.7279211168268303,0.0,0.0,0.0,0.0,0.0,0.0
183,1730930708.1785564,1.1986696137834696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,710618880.5877794,0.6743304438416964,1087344833.7697408,1.9626791521438143,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,13248496.23062164,0.012837300659272364,1274198357.3899217,2.144623269840721,11894711.446071398,0.005199929770729469,0.0,0.0,0.0,0.0
186,20050702.807656456,0.017223525528395216,121301906.04397434,0.13384963726095436,232317513.6621999,0.4869164126370099,0.0,0.0,0.0,0.0,0.0,0.0
187,1634321996.8516436,1.4964796696225406,529567139.50928617,0.6148743432472946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,21233090.18137722,0.020209405571323193,19596779.841792446,0.03536201801098533,35176913.67156625,0.016380598199832758,0.0,0.0,0.0,0.0
189,1792346066.5849502,1.4964796696225406,27541138.960189298,0.03210216510992828,132055203.1674161,0.2923170131128213,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,34122930.776839,0.04269832812606679,793741398.258972,1.7790032628206625,0.0,0.0,0.0,0.0,0.0,0.0
191,1607202470.077621,1.4655113016988301,0.0,0.0,0.0,0.0,3059435.595915766,0.0019043311253478857,0.0,0.0,0.0,0.0
192,41343925.96141714,0.033454910716094216,128837321.79418251,0.1346795191720497,1431320047.9511642,2.7294679748421657,0.0,0.0,0.0,0.0,0.0,0.0
193,64866137.45399138,0.05073115231717764,19145402.946234882,0.02031170218045487,1450763986.120242,2.6934068011200845,0.0,0.0,0.0,0.0,0.0,0.0
194,2246883126.904324,1.4970349844976711,24581920.60495584,0.02157808690123238,0.0,0.0,12458237.671600552,0.005106041821699231,6499214.391777181,0.00558806921785615,0.0,0.0
195,1528976651.053722,1.5040692312106525,4331027.725311367,0.006170785204404594,8352100.4358072,0.02258317701953128,5115858.866929188,0.0038888545632509656,1015873.3045935488,0.0013826836217792323,0.0,0.0
196,33241628.96433092,0.033122258484531764,15267144.691899829,0.020549594554292793,71772287.24707055,0.18044777930102596,6415506.338762922,0.0045833441746673,186996001.50461295,0.23398687821701136,0.0,0.0
197,2516451621.239129,1.491245422643839,242924269.10452545,0.1840223846836624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,9253326.847874139,0.007487793100854824,79735831.82011907,0.08378924147105363,1430750449.8911786,2.7126153770795716,0.0,0.0,0.0,0.0,0.0,0.0
199,2967005.06448925,0.0020980196449196225,210898853.39364755,0.18826820777101155,0.0,0.0,0.0,0.0,23283086.21981273,0.02046041183640084,0.0,0.0
200,153078296.3354128,0.09614424165571311,0.0,0.0,305796905.1121884,0.48210216904441194,130546070.70294766,0.04600062256741211,0.0,0.0,0.0,0.0
201,296601126.27818865,0.2028119776366643,772082500.4825141,0.6508868607172825,1282239.470648928,0.0021475014194440637,0.0,0.0,0.0,0.0,0.0,0.0
202,747939432.8769836,0.557220595762375,0.0,0.0,0.0,0.0,37797953.96628551,0.01867362577515008,0.0,0.0,0.0,0.0
203,1751092075.1618795,1.5020892357771731,21452419.397905424,0.023129058599001728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2382110.3971413877,0.002057148107727115,52142302.994745515,0.05888557092548757,10417509.524987364,0.02248752337110446,56556866.9989602,0.030954516389820032,0.0,0.0,0.0,0.0
205,742996733.4450133,0.5527169238156389,241037842.4556983,0.2326674106038331,1430510738.5925968,2.6347770334060447,0.0,0.0,0.0,0.0,0.0,0.0
206,83495706.27205479,0.052883260823747266,49818510.283488065,0.042267041069964234,54834215.07489041,0.08816866502606122,77763662.44332889,0.032191737492045416,0.0,0.0,0.0,0.0
207,23550231.39982944,0.017133577649979147,6619139.287815934,0.006604919402186826,1586939708.9392715,2.710508903831888,5334890.474494622,0.0027232873670293934,39910742.99891441,0.03666746458936539,0.0,0.0
208,1975636855.3054533,1.4596588952049212,0.0,0.0,688753355.1611172,1.2745538637847431,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,590087044.5003324,0.6551309327094191,294695279.20695674,0.6150504788247061,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,75267635.45323162,0.08430643989157466,1348816493.1774616,2.7198164399128464,0.0,0.0,0.0,0.0,0.0,0.0
211,26040902.20091117,0.016520444752424025,14685377.782957762,0.012638023887433032,45515868.5588714,0.0731847561840348,39904738.78299973,0.01675197546055264,437395915.66706103,0.3392190419371502,0.0,0.0
212,2638949.2913381425,0.0020285755947731404,586155264.350976,0.5432059253189143,1463043568.7245924,2.5863145306097386,0.0,0.0,0.0,0.0,0.0,0.0
213,165581233.2466767,0.12800149177947878,18965943.339880314,0.019943641810347707,4914655.332088517,0.009867815876687815,0.0,0.0,84732192.224377,0.08455337832248477,0.0,0.0
214,9674873.00329558,0.007714031095336991,26968203.788687535,0.028839895113015178,37889669.37747688,0.07567048019867907,18529185.461622257,0.01033827473266339,0.0,0.0,0.0,0.0
215,2263797799.575185,1.4729391068594708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,423377890.32694995,0.3051280563036669,747387776.481217,0.6705025678682817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2809238853.4764156,1.5072957343305982,95851912.68033743,0.06771094159861801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,22521278.898837134,0.016900076233917184,49175630.49442273,0.04866496496132738,265482007.33225286,0.48828907014168954,74845032.60646349,0.0346993224405104,0.0,0.0,0.0,0.0
219,1913712721.5850143,1.5061357698377538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,42642446.12365484,0.03377409828904593,572952228.8092632,0.5528770602804669,9890904.235274224,0.018293867173745766,358863.83030161995,0.0001616965323647402,0.0,0.0,0.0,0.0
221,0.0,0.0,64461285.735930055,0.0839187236081414,0.0,0.0,34830205.45220195,0.022153564197107165,0.0,0.0,0.0,0.0
222,21530031.848606125,0.016372617488625354,19870634.338713825,0.020409538487867508,1386269399.0657454,2.492484376154716,82109777.13254152,0.03169352328363494,0.0,0.0,0.0,0.0
223,46640711.32129422,0.03312863844475984,285546227.32454264,0.25609696351254146,0.0,0.0,139624788.67670852,0.0573368709245074,0.0,0.0,0.0,0.0
224,54638264.72977728,0.050419299177897184,0.0,0.0,43240295.10847005,0.10190736351948626,8997485.998821223,0.0060359358043057375,765394144.7853241,0.8491521844157646,0.0,0.0
225,0.0,0.0,103850017.53959149,0.08378680060808417,1855261820.263138,2.694349508774631,0.0,0.0,0.0,0.0,0.0,0.0
226,335896314.01680976,0.30055086804082076,110014535.43124157,0.13099790678668025,107444105.21854058,0.24494343095856053,108981004.05313632,0.05904848430041625,0.0,0.0,0.0,0.0
227,2345359988.9029627,1.4507894228639344,0.0,0.0,0.0,0.0,147258.7365649686,6.12355923282469e-05,0.0,0.0,0.0,0.0
228,447666809.8779173,0.30600517193568844,0.0,0.0,1288673594.467804,2.1792838747730565,0.0,0.0,0.0,0.0,0.0,0.0
229,32745846.791962452,0.032543120866911565,64413275.22474383,0.08379449586558026,1156486858.0360518,2.7152412031217215,19489192.89422103,0.011960335747461331,0.0,0.0,0.0,0.0
230,0.0,0.0,137930976.21837908,0.13296959698405894,525502836.29882634,0.9518962085211738,0.0,0.0,0.0,0.0,0.0,0.0
231,1968001550.2337766,1.4525960511906442,24889242.31696641,0.025753689947343436,0.0,0.0,0.0,0.0,290116226.5316365,0.2792917325147057,0.0,0.0
232,315965229.34871745,0.302329128465879,144448295.08213317,0.18072570817553674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,192212531.44021457,0.1868279366739102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,204039138.71935427,0.18347039281483232,847881155.6654266,1.4363082436284336,26300733.901794106,0.011541128158881843,0.0,0.0,0.0,0.0
235,2026044249.4858837,1.4991471127637306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,908230054.9421754,0.551890760968711,217193677.27446893,0.17415411583470258,1380961445.5716233,2.0935696038692035,7775259.676915308,0.003124559816241448,0.0,0.0,0.0,0.0
237,2101059060.5423625,1.4670796344622472,0.0,0.0,58178449.87293443,0.10456692896308942,2063992.3981279396,0.0009472852103556368,0.0,0.0,0.0,0.0
238,220004024.64396042,0.172463125178012,0.0,0.0,1435237299.2033405,2.7255161353917647,0.0,0.0,0.0,0.0,0.0,0.0
239,2745293328.669785,1.4645544539634634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2484670993.6385646,1.4677466089025788,6988855.659688966,0.005855107760219385,0.0,0.0,33566839.67432992,0.013566321076757225,0.0,0.0,0.0,0.0
241,189662604.82875735,0.11817657480827189,162373576.74739116,0.1323876078392997,1803350899.9063623,2.692862093023943,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,41344604.821487755,0.04194920406451503,1497577648.2575161,2.680972839206107,3115993.6591836214,0.0015163756715530293,0.0,0.0,0.0,0.0
243,639471935.8666643,0.5638784671679706,106756476.69066814,0.12521478868134403,544385255.8375139,1.2135510734342376,0.0,0.0,0.0,0.0,0.0,0.0
244,1988870766.007865,1.4719034822667023,0.0,0.0,40187419.59516622,0.07265619331358736,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,4825730.635405693,0.0066300623888906115,71857434.20039356,0.18083146358170843,0.0,0.0,636993985.3264961,0.7682872952898934,0.0,0.0
246,2997021002.937447,1.479891916692938,0.0,0.0,0.0,0.0,3518418.146455069,0.0011872960195983928,84498053.67130393,0.05453053111232929,0.0,0.0
247,331937935.77079403,0.29625196654474034,320975939.98621583,0.36601309406056337,0.0,0.0,0.0,0.0,68036644.43787463,0.07590298869972917,0.0,0.0
248,17023343.35667134,0.017003274876811234,9461219.602692481,0.012881907754457845,1158509119.5632417,2.72428347020634,0.0,0.0,0.0,0.0,0.0,0.0
249,65708969.29426135,0.05291506401794103,68988123.25749366,0.07335451035761845,1433710229.1617231,2.7374675101555077,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,12044315.953188822,0.013103029458512883,77591843.67714643,0.15563797535211843,0.0,0.0,439612051.3614747,0.4326035111089141,0.0,0.0
251,0.0,0.0,357577510.5654551,0.3787408643169561,11724584.656897327,0.024189255274522987,0.0,0.0,0.0,0.0,0.0,0.0
252,2137519748.2176204,1.4989603864329488,0.0,0.0,5013519.111291112,0.009610360708708455,50629155.556514665,0.02351722369165165,0.0,0.0,0.0,0.0
253,2151013943.6155953,1.4772245145878724,0.0,0.0,0.0,0.0,4089453.0490580974,0.0019160185072548534,0.0,0.0,0.0,0.0
254,2304194155.067074,1.5058406016599315,201602142.46170557,0.18013553882507058,0.0,0.0,3410189.158315108,0.0015359108350925616,0.0,0.0,0.0,0.0
255,80272515.32979286,0.050481716010932424,40648927.706362195,0.034210180359108874,1146599138.662953,1.7371231980724542,0.0,0.0,0.0,0.0,0.0,0.0
256,1881800592.8300762,1.3636795857415591,126574641.08113343,0.12618582453863114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,790337185.5413046,0.6745483033912075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2159200887.029959,1.4842528621873115,0.0,0.0,773660914.1190193,1.3568011454909736,0.0,0.0,20790327.592241995,0.018192952959682415,0.0,0.0
259,3117617.419209844,0.002027048790068476,160025433.97591007,0.13280139387178586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2270484463.7785234,1.4783799925183552,225272698.88494825,0.1802065819579599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,12773776.07748003,0.007487157765911554,31811832.23327349,0.02501740572600786,491299128.4276366,0.702237839362547,0.0,0.0,0.0,0.0,0.0,0.0
262,176106790.74300903,0.10070818969089165,344978197.27723515,0.25253793069633484,1943124497.3415139,2.6457831941017718,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,9353137.221316587,0.01260224336603089,395153466.62431896,0.9533557823302186,2065454.3207860272,0.0013096529780573752,0.0,0.0,0.0,0.0
264,121278250.12147558,0.10194810883840107,23389893.292508665,0.026430214195736518,1069276084.5649142,2.1780433191050443,0.0,0.0,0.0,0.0,0.0,0.0
265,1777177012.806084,1.4806765993190822,1772990.513325268,0.001903488710235979,267149539.80920136,0.5455419015813308,0.0,0.0,0.0,0.0,0.0,0.0
266,1420803970.0308967,0.8176701065682095,67142042.29030573,0.051675664958481124,127271880.00847588,0.18925897537506525,0.0,0.0,0.0,0.0,0.0,0.0
267,28082235.75517827,0.01746344860433302,168452744.88474923,0.13468569397755123,0.0,0.0,0.0,0.0,642055536.8012452,0.4870848821280542,0.0,0.0
268,0.0,0.0,176503424.00141206,0.13204866287088388,30309507.96625702,0.044645674704606605,42935233.06558865,0.01635516063616236,210432864.60554534,0.15140231168609464,0.0,0.0
269,231327253.1633253,0.1717433471750757,11357782.31988186,0.011574333734589538,1507642141.0753417,2.707657419899461,0.0,0.0,0.0,0.0,0.0,0.0
270,63601164.82925978,0.05068762138167324,377866643.0748483,0.37551513697217165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,11094859.118971562,0.007566062112410761,22584263.13863107,0.020769234283376327,126675607.93164615,0.21490325769820426,2732298.3192781564,0.0013175664393969564,14370079.881190933,0.012329599638783802,0.0,0.0
272,0.0,0.0,11557698.90292899,0.01265185153670147,749891618.4402215,1.450961509540042,2564159.437443961,0.001320003456072658,0.0,0.0,0.0,0.0
273,1881287927.971807,1.474331439736127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,42212421.469298184,0.033375941331629466,186184151.33759758,0.18766598794852474,0.0,0.0,55594435.26654491,0.02749993950449883,0.0,0.0,0.0,0.0
275,2411456445.3307924,1.5020892357771731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2389237015.9086976,1.48482465070695,17928736.715327475,0.014384182246429742,0.0,0.0,11257668.058466105,0.0035537965196314244,0.0,0.0,0.0,0.0
277,50398923.83351773,0.03241964563420387,23505032.014648035,0.02043458916855201,618292817.7759243,0.9727044618452103,25816129.821248904,0.010552956536683198,0.0,0.0,0.0,0.0
278,369166689.45233667,0.30342047508746606,301433462.2453695,0.3185001543584865,22277159.783819173,0.04651603697482663,15147016.02398017,0.0080506223656222,656505023.2576185,0.6688084656472252,0.0,0.0
279,46764476.945555,0.033231695893788896,285795070.2128722,0.2564387069501184,1272566359.311576,2.1385426615228225,8097892.536611,0.003599975773996625,0.0,0.0,0.0,0.0
280,2763994282.0121827,1.477041600615393,72836170.62291759,0.04851989031455745,0.0,0.0,11764029.373442002,0.0026945592661041864,0.0,0.0,0.0,0.0
281,2532060412.0981593,1.5028040272295569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2115230575.4794536,1.4794623849523365,40504895.50393334,0.04028573451995167,21055907.765250012,0.039663189571679774,13330326.576976366,0.006595519852260397,209784716.31878918,0.1981067788693865,0.0,0.0
283,23156597.824698042,0.017458128358853728,42343937.202663794,0.04243358856395068,383720770.1296168,0.7060388533020903,25323059.352960162,0.012071055448976286,381468131.05230623,0.3506184928470173,0.0,0.0
284,123221085.65609346,0.10389627480300005,237261323.46386656,0.2559818213612125,12523829.908422215,0.026163433894306393,2924175.546561016,0.0015760914425350671,235952696.905433,0.24376198690197554,0.0,0.0
285,1885419404.2496834,1.4783799925183552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2183554292.3916364,1.5051856931441865,11920047.110471003,0.011593649598896577,506743522.1851385,0.9023809735748356,1076479.4698887155,0.00048695963614509686,0.0,0.0,0.0,0.0
287,1602741556.993097,1.4604214869920722,0.0,0.0,0.0,0.0,938654.6658244998,0.0005834331674079036,29736650.59053576,0.03559185815324526,0.0,0.0
288,2762044319.01756,1.4757391143083625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,3032950517.812993,1.502082617676558,0.0,0.0,52320590.45127247,0.0697861600743665,72755997.75391018,0.023870184688311535,0.0,0.0,0.0,0.0
290,27069320.15168784,0.017596351955224,875770721.2534864,0.6813624670187151,1493996.809668358,0.002336186033300768,0.0,0.0,8355099.824930683,0.006588146204093678,0.0,0.0
291,2259429038.872471,1.5074734821477804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1918893539.525413,1.201889947815917,0.0,0.0,0.0,0.0,50928692.50806602,0.01735720789191925,0.0,0.0,0.0,0.0
293,1429174916.805164,0.8236163049750891,105908494.80746964,0.08207555662044473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,381091597.08159924,0.2929097434334077,0.0,0.0,74731024.05552894,0.14737630322361295,0.0,0.0,0.0,0.0,0.0,0.0
295,254096283.17478538,0.19448056074049147,184141347.74304527,0.1837849737335096,1337609099.5539174,2.4867052463854256,106311410.14842547,0.04719309030082089,0.0,0.0,0.0,0.0
296,252147040.46088845,0.17482040883345357,636787215.8071481,0.5513739967041943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,74328348.78099671,0.09029463920303174,213743138.89900002,0.48949962432145144,0.0,0.0,0.0,0.0,0.0,0.0
298,2324303538.2901654,1.4344656883351194,0.0,0.0,23429472.548924208,0.037639700300130266,0.0,0.0,0.0,0.0,0.0,0.0
299,116743150.55281156,0.08304195386861274,611786097.5553851,0.5365330855748952,0.0,0.0,0.0,0.0,31265559.340108123,0.028093715898260145,0.0,0.0
300,209536369.47219318,0.13836594642904268,45196751.50437136,0.03983622921583953,1682530196.5150547,2.670252573027451,0.0,0.0,186800613.31589437,0.15529145949843004,0.0,0.0
301,22679814.20134371,0.01740089449933411,737597769.5059819,0.6769225456220185,0.0,0.0,10738733.6280184,0.004997201359400525,0.0,0.0,0.0,0.0
302,0.0,0.0,55772642.566426724,0.07291243586743767,0.0,0.0,24732613.594961468,0.01584029808595508,0.0,0.0,0.0,0.0
303,2577825308.964009,1.5078301912289405,0.0,0.0,907362574.8595586,1.3460945515434477,0.0,0.0,0.0,0.0,0.0,0.0
304,2136248715.5103014,1.4645544539634634,26188917.705535226,0.024740473901413935,0.0,0.0,18870015.33451037,0.008808807408612831,0.0,0.0,0.0,0.0
305,0.0,0.0,121680779.54049015,0.13461983107793318,463148944.42317367,0.9604160712604889,0.0,0.0,0.0,0.0,0.0,0.0
306,2024997377.6163666,1.4981800961538423,31824707.87966314,0.033642533216011176,1398696217.0658913,2.6216435912055873,0.0,0.0,0.0,0.0,0.0,0.0
307,1639221918.6452155,1.502082617676558,8618667.563998835,0.010803070898205949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2187355209.881855,1.5084544567443112,27762560.158668045,0.027547229912551426,0.0,0.0,33557924.59310691,0.016484413354412336,481554827.8960817,0.4382907828520513,0.0,0.0
309,0.0,0.0,24339521.585527427,0.027591958612766282,36384393.26859358,0.07805729839999515,69941546.54654379,0.03637696691849071,491557395.01182485,0.48445932257320135,0.0,0.0
310,2379208159.8088346,1.477041600615393,0.0,0.0,72186745.22173946,0.12113997501881571,75168165.10736659,0.030959442607227494,0.0,0.0,0.0,0.0
311,2226510620.571471,1.480099479353746,0.0,0.0,0.0,0.0,0.0,0.0,42484089.390954964,0.037178642584060916,0.0,0.0
312,214235976.5698486,0.1420976942143519,81032573.72398706,0.07112860513980362,1708735945.903454,2.7332302399909802,0.0,0.0,43009201.14106415,0.03573516884668117,0.0,0.0
313,2499057345.9468803,1.4783799925183552,528773288.74250066,0.4062764718482712,213558414.320723,0.32360329414062433,32005315.51637949,0.010231360483498457,0.0,0.0,0.0,0.0
314,0.0,0.0,281695465.5585648,0.250915787188929,1594453245.4699306,2.644374459137441,0.0,0.0,0.0,0.0,0.0,0.0
315,149649354.16071373,0.11861802883641243,24600569.720922727,0.026256190887058023,0.0,0.0,44260019.953831606,0.023224763506057684,56270707.54287551,0.056421048945817016,0.0,0.0
316,21673066.59721041,0.01615502259541792,6299395.132245622,0.006400120052645531,5188998.042471517,0.009896636334319319,100405298.47185239,0.04640826572525013,0.0,0.0,0.0,0.0
317,2721886161.7698774,1.4489303684239143,91879014.82701178,0.0681908566712827,1888011141.6563292,2.5322562305860052,0.0,0.0,0.0,0.0,0.0,0.0
318,54461260.6243017,0.03374903758294545,24763982.253520846,0.020787847686821057,65919696.816088006,0.10374138363988086,3487663.9838323975,0.0016784961525348225,106993421.11856084,0.08471836380020303,0.0,0.0
319,2272030899.6794796,1.4489303684239143,0.0,0.0,782901993.7751774,1.2403174423696441,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,21266048.00144403,0.02855594516857647,21547289.05259201,0.05429376360916306,0.0,0.0,0.0,0.0,0.0,0.0
321,343738199.0949986,0.29938292749041073,9764236.210579855,0.011438445109312047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,664991975.4144905,0.4068253210067271,844619088.6654507,0.6445846650507266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,12506695.399210602,0.01273508720154534,47297755.201995134,0.0898777619844813,1834725.4607664798,0.0010628977772882942,71289278.94759892,0.0680650152483528,0.0,0.0
324,201094646.88999677,0.13943044805411323,36788406.2002744,0.03432378038071892,187140868.43062758,0.32823912680536826,96529287.34407312,0.04277365421777845,0.0,0.0,0.0,0.0
325,3353361.853904782,0.0020980196449196225,15363660.265244696,0.013057070256700097,1821358500.1010952,2.6633724505189242,1578976.898628946,0.0006160882617754775,0.0,0.0,0.0,0.0
326,3342842.9232842466,0.0020903986580073797,34483848.5736914,0.028870772270247088,1878644368.0518243,2.7479387475699704,0.0,0.0,0.0,0.0,0.0,0.0
327,2063775926.2451267,1.4981800961538423,52535364.124292,0.04993635011744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,599571270.072857,0.41325332130100634,705244118.0344064,0.6107495310095774,1513876885.6232214,2.5206524047111065,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,830186956.7231623,0.6762597691678875,1620833953.9002728,2.521739843218358,0.0,0.0,0.0,0.0,0.0,0.0
330,2779221137.6196113,1.4872135307776468,424147097.2663778,0.3007212133378273,0.0,0.0,0.0,0.0,61545405.20913124,0.04233320104493222,0.0,0.0
331,2247469862.9240317,1.4596588952049212,59348036.77996795,0.05322183004379188,43583925.090234004,0.07557432900737827,0.0,0.0,0.0,0.0,0.0,0.0
332,389252475.6941558,0.3019616042507722,26805955.479466274,0.027890013277181058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2411447931.53087,1.502082617676558,0.0,0.0,1555165776.6699243,2.364428672733388,0.0,0.0,0.0,0.0,0.0,0.0
334,141115394.2690413,0.11836475338562683,51535071.721845314,0.05753680856504684,1204269.8434995667,0.002609979948902489,4526128.551500426,0.00268611282513153,0.0,0.0,0.0,0.0
335,2414003603.9957075,1.5040692312106525,76287891.77249111,0.06454323902209723,185986162.38213807,0.3025033514553503,39044024.420128584,0.015880175110443148,0.0,0.0,0.0,0.0
336,604647547.5043823,0.570841564735219,20359589.992510714,0.02621047478315445,0.0,0.0,23660995.0032416,0.0149864231543802,0.0,0.0,0.0,0.0
337,0.0,0.0,437180794.9382802,0.3778407287389283,0.0,0.0,0.0,0.0,270121262.7712346,0.22203844135101025,0.0,0.0
338,0.0,0.0,42661132.245264776,0.035586311219501926,125946307.40627842,0.19561256763725832,0.0,0.0,0.0,0.0,0.0,0.0
339,3059337.9415743016,0.002097785487913567,153790140.89382848,0.13484852771256345,585026300.2930954,0.9609527437982994,0.0,0.0,0.0,0.0,0.0,0.0
340,1138809105.9869127,0.8422569704131792,0.0,0.0,531120692.50868505,0.9911104217207147,0.0,0.0,0.0,0.0,0.0,0.0
341,1884240287.1817777,1.4772245145878724,0.0,0.0,76047599.05009693,0.15511992479239273,0.0,0.0,0.0,0.0,0.0,0.0
342,2189388213.329404,1.5102028125121247,28905153.979279302,0.02597561377032106,330354552.46599317,0.5625134129330276,0.0,0.0,0.0,0.0,0.0,0.0
343,1027553613.5617981,0.5669231125550345,0.0,0.0,663202137.977733,0.9268521497948832,0.0,0.0,18782845.46786589,0.013359345390158733,0.0,0.0
344,61900640.17275266,0.052742501460322264,121597872.92408839,0.1344356815971264,233047223.5125808,0.4891820882097312,0.0,0.0,0.0,0.0,0.0,0.0
345,1755284768.537908,1.5065775241804014,150256084.70594764,0.16702485215977003,382533994.92423326,0.8212375972233278,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,41277329.24265896,0.035247310589485145,122298213.83934066,0.19512636760606464,6253843.392216425,0.002885193947327242,0.0,0.0,0.0,0.0
347,1437779061.9063435,1.2094661123339472,586300379.0244967,0.6231508781802999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,2372585875.0399427,1.4719034822667023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,954720613.0262172,0.7224786489731203,646442.7211351128,0.0006776031627293059,0.0,0.0,90764876.6752173,0.04423674362029545,0.0,0.0,0.0,0.0
350,2610660745.02137,1.4791978558055148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,81403348.49891248,0.07178076235995974,418860765.84449524,0.6911718915121954,15090489.515207864,0.0065083619628882134,0.0,0.0,0.0,0.0
352,0.0,0.0,49484725.88725906,0.04926636977399101,24814941.026867896,0.04678952525287478,0.0,0.0,423733402.985849,0.392035996735291,0.0,0.0
353,1251065070.9183853,0.8297963483609385,0.0,0.0,1566533511.922,2.5742120516225313,0.0,0.0,117201196.80013117,0.09204303658836252,0.0,0.0
354,2413843502.7037354,1.5039447793788958,0.0,0.0,538838933.0869026,0.8501043263158268,0.0,0.0,19979938.315471392,0.01551484105399802,0.0,0.0
355,152121351.13776538,0.1383280988893928,573368.4740229059,0.0007152218819565748,4114388.261559226,0.009669774701012629,0.0,0.0,183677584.5474985,0.21347631427886038,0.0,0.0
356,2143634485.6974096,1.504313695304671,42188303.667601064,0.03579018611229913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1786578891.9721937,1.490467219035392,0.0,0.0,603089992.6830732,1.244238478124485,0.0,0.0,0.0,0.0,0.0,0.0
358,21561167.605864443,0.01746344860433302,55611756.57340288,0.05930916730075645,64500234.71643018,0.128765915090363,0.0,0.0,0.0,0.0,0.0,0.0
359,22637336.50142315,0.017362905707636184,73005759.69099066,0.07322496852661697,964975891.2898083,1.762757592473536,116890770.17084703,0.04969379955444551,0.0,0.0,0.0,0.0
360,2605775826.320636,1.4757391143083625,0.0,0.0,0.0,0.0,17113732.772111643,0.006263420708713205,0.0,0.0,0.0,0.0
361,0.0,0.0,6612394.391945617,0.006592221157380414,1576787025.6610832,2.684141243522083,0.0,0.0,0.0,0.0,0.0,0.0
